cutoff_date,codneg,nomres,doc_env,per_fim,shares_outstanding,net_debt,ebit,roic,market_cap,enterprise_value,earnings_yield,rank_final
2015-04-10,MRVE3,MRV,2015-03-05 20:29:56,2014-12-31,449139000.0,1284533000.0,703676000.0,0.1181169597534247,3844629840.0,2560096840.0,0.274863039946567,19.0
2015-04-10,BEMA3,BEMATECH,2015-03-10 17:39:31,2014-12-31,51568270.0,-38052000.0,71953000.0,0.1764431812887294,523417940.5,561469940.5,0.12815111693410416,20.0
2015-04-10,BRPR3,BR PROPERT,2015-02-12 17:55:25,2014-12-31,298228000.0,3579874000.0,856854000.0,0.0888113830609803,3689080360.0,109206360.0,7.846191375667131,21.0
2015-04-10,CTIP3,CETIP,2015-03-10 20:52:20,2014-12-31,262345819.0,198463000.0,616825000.0,0.3172289263202936,8862041765.82,8663578765.82,0.07119748278084918,22.0
2015-04-10,CYRE3,CYRELA REALT,2015-03-19 19:24:18,2014-12-31,399743000.0,2602782000.0,960263000.0,0.1070452488995473,5440502230.0,2837720230.0,0.33839241439245055,23.0
2015-04-10,LEVE3,METAL LEVE,2015-03-16 18:24:13,2014-12-31,128308500.0,303023000.0,278735000.0,0.1691042241626691,2566170000.0,2263147000.0,0.12316256964306782,24.0
2015-04-10,LREN3,LOJAS RENNER,2015-02-12 20:02:53,2014-12-31,127395000.0,1120666000.0,802050000.0,0.2695120254683067,11920350150.0,10799684150.0,0.07426606082734373,25.0
2015-04-10,WEGE3,WEG,2015-02-25 07:38:22,2014-12-31,807176538.0,-101027000.0,1094352000.0,0.2172093566081462,13043972854.08,13144999854.08,0.08325234021667413,26.0
2015-04-10,KLBN4,KLABIN S/A,2015-02-11 09:19:57,2014-12-31,4729789565.0,5242135000.0,1699735000.0,0.1381846807505313,17216434016.600002,11974299016.600002,0.1419486015543501,27.0
2015-04-10,ODPV3,ODONTOPREV,2015-03-04 17:33:14,2014-12-31,531294792.0,-265708000.0,273455000.0,0.7223939345907963,5711419014.0,5977127014.0,0.04575024076943599,28.0
2015-04-10,ANIM3,ANIMA,2015-02-26 18:39:42,2014-12-31,82865891.0,-6842000.0,121562000.0,0.2062260373901537,1471698224.16,1478540224.16,0.08221758056603617,29.0
2015-04-10,SMLE3,SMILES,2015-02-12 17:32:11,2014-12-31,122509269.0,239535000.0,273484000.0,0.4236305168129968,6682880623.95,6443345623.95,0.042444409466947795,30.0
2016-04-11,CVCB3,CVC BRASIL,2016-02-19 10:27:38,2015-12-31,134330243.0,154356000.0,384451000.0,0.4713124752514089,2510632241.67,2356276241.67,0.16316041099133696,1.0
2016-04-11,ALSC3,ALIANSCE,2016-03-28 22:24:33,2015-12-31,162735921.0,-136045000.0,443178000.0,0.2494964223184277,2305968000.57,2442013000.57,0.18148060632623825,2.0
2016-04-11,SEER3,SER EDUCA,2016-03-19 13:17:37,2015-12-31,125213244.0,99590000.0,218098000.0,0.2545426535001978,1378597816.44,1279007816.44,0.17052124091552123,3.0
2016-04-11,NATU3,NATURA,2016-02-17 21:07:01,2015-12-31,431239000.0,2752201000.0,1256769000.0,0.3281408617513253,12281686720.0,9529485720.0,0.13188214316354524,4.0
2016-04-11,FIBR3,FIBRIA,2016-01-27 20:04:45,2015-12-31,553591112.0,10254317000.0,3524324000.0,0.1527689404042204,15461799758.16,5207482758.16,0.6767807333547997,5.0
2016-04-11,LAME4,LOJAS AMERIC,2016-03-16 19:12:35,2015-12-31,1200491863.0,4912747000.0,1934742000.0,0.2462646785683737,18559604201.98,13646857201.98,0.1417719824692891,6.0
2016-04-11,FESA4,FERBASA,2016-03-04 18:18:23,2015-12-31,88320000.0,-64991000.0,215687000.0,0.1691944072269271,778099200.0,843090200.0,0.25582909159660494,7.0
2016-04-11,TIMP3,TIM PART S/A,2016-02-04 20:35:27,2015-12-31,2421032479.0,1226619000.0,3244217000.0,0.1786496258218007,17891430019.809998,16664811019.809998,0.1946746948491342,8.0
2016-04-11,CCRO3,CCR SA,2016-02-25 20:03:34,2015-12-31,1765587200.0,11838687000.0,2729437000.0,0.1733746537111512,24312135744.0,12473448744.0,0.2188197551469411,9.0
2016-04-11,ETER3,ETERNIT,2016-03-28 20:20:49,2015-12-31,179000000.0,144949000.0,92143000.0,0.14284296931317,289980000.0,145031000.0,0.635333135674442,10.0
2016-04-11,RENT3,LOCALIZA,2016-03-03 21:55:38,2015-12-31,211793000.0,1634173000.0,735508000.0,0.2056933510452352,6830324250.0,5196151250.0,0.14154861254279308,11.0
2016-04-11,SCAR3,SAO CARLOS,2016-03-09 19:56:26,2015-12-31,57737000.0,1444367000.0,340135000.0,0.1257131853685057,1638576060.0,194209060.0,1.7513858519267844,12.0
2016-04-11,FRAS3,FRAS-LE,2016-03-22 07:31:56,2015-12-31,124974000.0,165255000.0,80868000.0,0.135115988424549,424911600.0,259656600.0,0.3114421123899797,13.0
2016-04-11,BRFS3,BRF SA,2016-02-25 23:45:52,2015-12-31,872473246.0,9081682000.0,4228410000.0,0.1845054452845823,42716290124.16,33634608124.160004,0.12571604772058279,14.0
2016-04-11,LREN3,LOJAS RENNER,2016-02-04 20:35:50,2015-12-31,640041000.0,1165485000.0,933253000.0,0.2684553275374592,13248848700.0,12083363700.0,0.07723453693610166,15.0
2016-04-11,CSAN3,COSAN,2016-02-18 23:15:17,2015-12-31,407214353.0,6626173000.0,2029475000.0,0.1059178014502384,12175709154.699999,5549536154.699999,0.365701734960534,16.0
2016-04-11,UGPA3,ULTRAPAR,2016-02-17 21:13:47,2015-12-31,556405096.0,5395411000.0,2950646000.0,0.2206991414813075,39465813459.28001,34070402459.280006,0.08660437761269564,17.0
2016-04-11,HGTX3,CIA HERING,2016-02-25 18:40:18,2015-12-31,163771000.0,-106785000.0,215699000.0,0.202120731386206,2335374460.0,2442159460.0,0.08832306142695531,18.0
2016-04-11,ARZZ3,AREZZO CO,2016-03-02 08:00:19,2015-12-31,88735000.0,-102609000.0,141288000.0,0.2741880394957461,2065750800.0,2168359800.0,0.06515892796020291,19.0
2016-04-11,BRML3,BR MALLS PAR,2016-03-14 20:55:07,2015-12-31,463732000.0,4589183000.0,1435620000.0,0.0990801533885168,7020902480.0,2431719480.0,0.5903723730502006,20.0
2016-04-11,CTIP3,CETIP,2016-03-09 18:54:41,2015-12-31,262978823.0,498018000.0,678683000.0,0.3093594635507807,11108225483.52,10610207483.52,0.06396510163011844,21.0
2016-04-11,ODPV3,ODONTOPREV,2016-03-09 18:56:33,2015-12-31,531294792.0,-334352000.0,308660000.0,0.9662564683711132,6577429524.96,6911781524.96,0.04465708282088478,22.0
2016-04-11,ALPA4,ALPARGATAS,2016-03-04 18:18:42,2015-12-31,470450000.0,184499000.0,368805000.0,0.1743153088642954,3787122500.0000005,3602623500.0000005,0.10237123029925274,23.0
2016-04-11,EZTC3,EZTEC,2016-03-29 20:20:48,2015-12-31,157058466.0,-165608000.0,391311000.0,0.1540627241681516,2627588136.1800003,2793196136.1800003,0.14009435103084467,24.0
2016-04-11,PCAR4,P.ACUCAR-CBD,2016-07-29 19:03:58,2015-12-31,265702000.0,-3037000000.0,1723000000.0,0.1670382937469704,12599588840.0,15636588840.0,0.1101902734432966,25.0
2016-04-11,KLBN4,KLABIN S/A,2016-02-03 09:22:40,2015-12-31,4732629090.0,12410864000.0,1491822000.0,0.0839838353486229,12920077415.7,509213415.70000076,2.929659655469281,26.0
2016-04-11,LEVE3,METAL LEVE,2016-03-18 17:59:30,2015-12-31,128308500.0,327588000.0,264962000.0,0.1637235455865542,2944680075.0,2617092075.0,0.10124290334721983,27.0
2016-04-11,TUPY3,TUPY,2016-03-03 18:50:05,2015-12-31,144178000.0,973624000.0,322221000.0,0.0952389819492216,2335683600.0,1362059600.0,0.23656894309177073,28.0
2016-04-11,GRND3,GRENDENE,2016-02-25 18:50:19,2015-12-31,300720000.0,-405332000.0,400732000.0,0.1812096075477022,5115247200.0,5520579200.0,0.07258876025182286,29.0
2016-04-11,SLCE3,SLC AGRICOLA,2016-03-09 19:24:52,2015-12-31,98897500.0,1177417000.0,285498000.0,0.0799785975213464,1497308150.0,319891150.0,0.8924848342944155,30.0
2017-04-10,PRIO3,PETRORIO,2017-03-28 17:48:01,2016-12-31,13190748.0,-539181000.0,259084000.0,0.8783371924697683,553088063.64,1092269063.6399999,0.23719796579846308,1.0
2017-04-10,MGLU3,MAGAZ LUIZA,2017-05-31 21:46:10,2016-12-31,21623933.0,430651000.0,580945000.0,0.5521047064492125,3986155809.2200003,3555504809.2200003,0.16339311326299305,2.0
2017-04-10,CVCB3,CVC BRASIL,2017-02-15 23:41:50,2016-12-31,134330243.0,237503000.0,439365000.0,0.4602000992955047,3833785135.22,3596282135.22,0.12217200527653323,3.0
2017-04-10,CCRO3,CCR SA,2017-03-06 18:12:58,2016-12-31,1765587200.0,13365287000.0,4302444000.0,0.2457166785000561,31568699136.0,18203412136.0,0.23635371038439912,4.0
2017-04-10,TIET4,AES TIETE E,2017-02-24 20:38:05,2016-12-31,1967385000.0,868953000.0,644376000.0,0.2633274650477391,5351287200.0,4482334200.0,0.1437590262680547,5.0
2017-04-10,POSI3,POSITIVO INF,2017-03-16 19:33:36,2016-12-31,87800000.0,199850000.0,121275000.0,0.1597626120577793,294130000.0,94280000.0,1.2863279592702588,6.0
2017-04-10,SEER3,SER EDUCA,2017-03-17 00:02:07,2016-12-31,125213244.0,-50795000.0,296995000.0,0.3301393389320868,2901190863.48,2951985863.48,0.10060854412421957,7.0
2017-04-10,ECOR3,ECORODOVIAS,2017-02-20 20:58:53,2016-12-31,558699000.0,4279008000.0,774472000.0,0.1596337669056622,5156791770.0,877783770.0,0.8823038502978928,8.0
2017-04-10,NATU3,NATURA,2017-02-22 19:36:08,2016-12-31,431239000.0,2091242000.0,1082868000.0,0.3507120516824085,13023417800.0,10932175800.0,0.09905329184333095,9.0
2017-04-10,CSAN3,COSAN,2017-02-16 21:23:33,2016-12-31,407294353.0,5147199000.0,2793431000.0,0.1752516917366111,15737853799.92,10590654799.92,0.26376376652566386,10.0
2017-04-10,SHOW3,TIME FOR FUN,2017-03-08 19:58:11,2016-12-31,67501000.0,-99651000.0,53285000.0,0.2835228451784887,434031430.0,533682430.0,0.09984402147172056,11.0
2017-04-10,SMLE3,SMILES,2017-02-15 18:49:46,2016-12-31,123626952.0,-563401000.0,601047000.0,8.354140605454091,8007317681.04,8570718681.04,0.07012795803572763,12.0
2017-04-10,RENT3,LOCALIZA,2017-02-05 12:48:32,2016-12-31,211793000.0,2093628000.0,771192000.0,0.1797391424731821,9225703080.0,7132075080.0,0.10813010117666905,13.0
2017-04-10,VALE3,VALE,2017-02-23 06:06:01,2016-12-31,5244316000.0,81672867000.0,25072734000.0,0.116414532175627,151088743960.0,69415876960.0,0.3611959554216658,14.0
2017-04-10,UGPA3,ULTRAPAR,2017-02-22 21:26:46,2016-12-31,556405096.0,5730385000.0,3113186000.0,0.2178737783473557,39782964364.0,34052579364.0,0.0914229129817762,15.0
2017-04-10,ALPA4,ALPARGATAS,2017-03-22 17:50:33,2016-12-31,470450000.0,90556000.0,472343000.0,0.2190520357741599,5574832500.0,5484276500.0,0.0861267662197557,16.0
2017-04-10,POMO4,MARCOPOLO,2017-02-23 08:28:24,2016-12-31,925196009.0,859618000.0,303943000.0,0.111410542366855,2303738062.4100003,1444120062.4100003,0.21046934248165544,17.0
2017-04-10,ODPV3,ODONTOPREV,2017-02-21 18:12:04,2016-12-31,531294792.0,-428377000.0,281739000.0,1.0460658221080303,5876120399.52,6304497399.52,0.044688574226622806,18.0
2017-04-10,KLBN4,KLABIN S/A,2017-02-09 13:53:04,2016-12-31,4733181140.0,12004524000.0,1398146000.0,0.0731827398892219,12732257266.6,727733266.6000004,1.921234144664288,19.0
2017-04-10,LREN3,LOJAS RENNER,2017-02-09 19:58:09,2016-12-31,643551000.0,981039000.0,975690000.0,0.2696889161611848,18489220230.0,17508181230.0,0.05572766166757345,20.0
2017-04-10,ARZZ3,AREZZO CO,2017-03-08 11:18:35,2016-12-31,88836000.0,-136795000.0,151326000.0,0.2839648416975665,2873844600.0,3010639600.0,0.050263737977803785,21.0
2017-04-10,BRAP4,BRADESPAR,2017-03-21 07:11:36,2016-12-31,349548000.0,-244002000.0,781880000.0,0.1019810977328418,7120292760.0,7364294760.0,0.10617174155587439,22.0
2017-04-10,TGMA3,TEGMA,2017-03-21 19:08:44,2016-12-31,66002915.0,98719000.0,56676000.0,0.1196211027530836,765633814.0,666914814.0,0.08498236777808327,23.0
2017-04-10,GRND3,GRENDENE,2017-02-16 18:02:07,2016-12-31,300720000.0,-1183361000.0,399594000.0,0.2298222416747138,6859423200.0,8042784200.0,0.04968354117968253,24.0
2017-04-10,ALSC3,ALIANSCE,2017-03-27 20:40:38,2016-12-31,202735921.0,-503207000.0,251392000.0,0.1258150839769842,3055230329.4700003,3558437329.4700003,0.0706467408932681,25.0
2017-04-10,PFRM3,PROFARMA,2018-04-20 16:34:23,2016-12-31,64838000.0,403201000.0,76164000.0,0.0655367562214055,687931180.0,284730180.0,0.26749535296890553,26.0
2017-04-10,MDIA3,M.DIASBRANCO,2017-03-06 18:17:01,2016-12-31,113000000.0,-216892000.0,800604000.0,0.1944764683677321,15429020000.0,15645912000.0,0.05117017147993674,27.0
2017-04-10,IGTA3,IGUATEMI,2017-02-21 18:27:13,2016-12-31,176611578.0,1683130000.0,412975000.0,0.0933346863538688,5815819263.54,4132689263.54,0.0999288777028089,28.0
2017-04-10,FIBR3,FIBRIA,2017-02-17 16:39:38,2016-12-31,553590604.0,11459279000.0,1427450000.0,0.0564723786591575,16225740603.24,4766461603.24,0.2994779185947269,29.0
2017-04-10,FLRY3,FLEURY,2017-03-09 23:03:39,2016-12-31,157115125.0,425211000.0,338855000.0,0.1728026819845216,6828223332.5,6403012332.5,0.052921184967903545,30.0
2018-04-10,ECOR3,ECORODOVIAS,2018-02-28 18:26:20,2017-12-31,558699000.0,4330403000.0,1211683000.0,0.2381933224335965,4994769060.0,664366060.0,1.8238183329232682,1.0
2018-04-10,BRAP4,BRADESPAR,2018-03-21 07:07:20,2017-12-31,349548000.0,40193000.0,2609791000.0,0.295018279598214,11636452920.0,11596259920.0,0.2250545450002297,2.0
2018-04-10,PTBL3,PORTOBELLO,2018-02-23 20:11:02,2017-12-31,158489000.0,419182000.0,149006000.0,0.2115835181656305,841576589.9999999,422394589.9999999,0.35276493479710536,3.0
2018-04-10,CCRO3,CCR SA,2018-02-27 14:58:11,2017-12-31,2020000000.0,12070244000.0,3897029000.0,0.1895194067741425,24482400000.0,12412156000.0,0.3139687416110465,4.0
2018-04-10,VULC3,VULCABRAS,2018-03-08 15:45:12,2017-12-31,245756000.0,-7444000.0,240693000.0,0.3097207799477307,2189685960.0,2197129960.0,0.10954882250115054,5.0
2018-04-10,CSAN3,COSAN,2018-03-26 18:39:42,2017-12-31,407904353.0,6524666000.0,2866649000.0,0.1704114111513119,15908269767.0,9383603767.0,0.3054955293489003,6.0
2018-04-10,FESA4,FERBASA,2018-03-05 18:35:51,2017-12-31,88320000.0,-447629000.0,246014000.0,0.2288653483160283,1645401600.0,2093030600.0,0.11753960978879142,7.0
2018-04-10,CRFB3,CARREFOUR BR,2018-02-27 22:54:38,2017-12-31,1980958942.0,-2333000000.0,3104000000.0,0.2872212454890349,28545618354.22,30878618354.22,0.10052263234037459,8.0
2018-04-10,SHOW3,TIME FOR FUN,2018-04-11 18:17:00,2017-12-31,67501000.0,-179079000.0,68120000.0,0.4611864108431614,679060060.0,858139060.0,0.07938107373879473,9.0
2018-04-10,NATU3,NATURA,2018-03-14 18:44:55,2017-12-31,431239000.0,5661464000.0,1358641000.0,0.1862118826075455,13433094850.0,7771630850.0,0.17482057836033219,10.0
2018-04-10,LEVE3,METAL LEVE,2018-03-19 17:52:26,2017-12-31,128308500.0,6912000.0,307478000.0,0.2265645493585001,3053742300.0,3046830300.0,0.10091733694521812,11.0
2018-04-10,SLCE3,SLC AGRICOLA,2018-03-07 20:06:54,2017-12-31,98897500.0,839846000.0,593453000.0,0.1675629003581075,3694810600.0,2854964600.0,0.20786702574175525,12.0
2018-04-10,TIET3,AES TIETE E,2018-02-27 10:06:07,2017-12-31,1967286000.0,2385100000.0,630608000.0,0.1599395352022299,4623122100.0,2238022100.0,0.2817702291679783,13.0
2018-04-10,ODPV3,ODONTOPREV,2018-02-28 18:09:07,2017-12-31,531294792.0,-436456000.0,575900000.0,1.174939253661612,7698461536.08,8134917536.08,0.07079358794305748,14.0
2018-04-10,GUAR3,GUARARAPES,2018-02-26 23:40:06,2017-12-31,62400000.0,517362000.0,888624000.0,0.1956285702460635,8748480000.0,8231118000.0,0.1079590889111297,15.0
2018-04-10,MOVI3,MOVIDA,2018-03-21 15:47:37,2017-12-31,213491586.0,1077431000.0,252108000.0,0.1067227257160588,1678043865.96,600612865.96,0.41975124791414314,16.0
2018-04-10,VALE3,VALE,2018-02-27 19:11:08,2017-12-31,5284475000.0,60074727000.0,34533678000.0,0.1658834508070259,234313621500.00003,174238894500.00003,0.19819729744669606,17.0
2018-04-10,SEER3,SER EDUCA,2018-03-23 00:06:17,2017-12-31,138812000.0,-596853000.0,256035000.0,0.2808827288415061,2562469520.0,3159322520.0,0.08104110877543455,18.0
2018-04-10,CVCB3,CVC BRASIL,2018-02-08 09:46:42,2017-12-31,141700212.0,579274000.0,488972000.0,0.3558854376295071,8161932211.2,7582658211.2,0.06448556513832598,19.0
2018-04-10,MYPK3,IOCHP-MAXION,2018-02-20 23:18:28,2017-12-31,140328000.0,2299945000.0,496556000.0,0.1007121053859181,3794469120.0,1494524120.0,0.3322502416354445,20.0
2018-04-10,LCAM3,LOCAMERICA,2018-03-29 09:20:55,2017-12-31,82469138.0,1009400000.0,223791000.0,0.1499255366685849,2441086484.8,1431686484.8000002,0.15631285367009842,21.0
2018-04-10,SMTO3,SAO MARTINHO,2017-06-26 19:16:22,2017-03-31,364011329.0,2547493000.0,668883000.0,0.1124019524727125,6199112932.870001,3651619932.870001,0.1831743205197945,22.0
2018-04-10,UGPA3,ULTRAPAR,2018-02-21 22:36:35,2017-12-31,556405096.0,7305092000.0,2887593000.0,0.1695997820735015,37802162222.24,30497070222.239998,0.09468427553720297,23.0
2018-04-10,PARD3,IHPARDINI,2018-03-22 19:52:55,2017-12-31,130909000.0,119519000.0,192159000.0,0.2924282659808405,3651052010.0,3531533010.0,0.05441234711834111,24.0
2018-04-10,TGMA3,TEGMA,2018-03-20 18:21:01,2017-12-31,66002915.0,74142000.0,108709000.0,0.2078772650435607,1522687249.05,1448545249.05,0.07504701704782413,25.0
2018-04-10,MGLU3,MAGAZ LUIZA,2018-02-22 19:44:49,2017-12-31,190591464.0,-800762000.0,887694000.0,0.6972066775839116,18075694445.760002,18876456445.760002,0.04702651700284522,26.0
2018-04-10,FLRY3,FLEURY,2018-03-05 13:57:06,2017-12-31,315312192.0,383094000.0,476872000.0,0.2282096953420283,8220188845.440001,7837094845.440001,0.060848057782210856,27.0
2018-04-10,KLBN4,KLABIN S/A,2018-02-01 15:24:02,2017-12-31,4786088890.0,11277816000.0,1552052000.0,0.0838404692488918,16033397781.5,4755581781.5,0.3263642749321942,28.0
2018-04-10,SUZB3,SUZANO PAPEL,2018-02-09 12:17:10,2017-12-31,1105826000.0,9483518000.0,3257905000.0,0.1543659742075269,40771804620.0,31288286620.0,0.10412538850617317,29.0
2018-04-10,SMLS3,SMILES,2018-02-27 21:50:17,2017-12-31,123856953.0,-667433000.0,301815000.0,1.4774140176027726,8646453888.93,9313886888.93,0.03240483845243188,30.0
2019-04-10,PTBL3,PORTOBELLO,2019-02-18 21:11:26,2018-12-31,158489000.0,513013000.0,244404000.0,0.2792764071289735,767086760.0,254073760.0,0.9619411307960334,1.0
2019-04-10,ECOR3,ECORODOVIAS,2019-03-14 18:54:29,2018-12-31,558699000.0,4796499000.0,1184304000.0,0.2178303559177445,5374684380.0,578185380.0,2.0483119099275737,2.0
2019-04-10,SMLS3,SMILES,2019-02-14 19:48:00,2018-12-31,124007953.0,-675310000.0,741969000.0,2.189215744128408,5917659517.16,6592969517.16,0.11253942522695175,3.0
2019-04-10,TEND3,TENDA,2019-03-12 18:04:15,2018-12-31,52081000.0,-313068000.0,219360000.0,0.2462765491643707,878085660.0,1191153660.0,0.1841576006239195,4.0
2019-04-10,AMAR3,LOJAS MARISA,2019-03-14 19:41:59,2018-12-31,204086000.0,619596000.0,279999000.0,0.1757411123322372,1530645000.0,911049000.0,0.3073369269929499,5.0
2019-04-10,FESA4,FERBASA,2019-03-11 14:23:14,2018-12-31,88320000.0,104570000.0,375574000.0,0.2026093969579513,1838822400.0,1734252400.0,0.2165624796021617,6.0
2019-04-10,KLBN4,KLABIN S/A,2019-02-07 07:22:13,2018-12-31,5409801840.0,12398468000.0,2983605000.0,0.1575983834096656,16067111464.800001,3668643464.800001,0.8132719978452999,7.0
2019-04-10,TIET4,AES TIETE E,2019-02-26 20:43:13,2018-12-31,1967385000.0,3093964000.0,731108000.0,0.1583362895181267,4288899300.0000005,1194935300.0000005,0.6118389840855817,8.0
2019-04-10,SLCE3,SLC AGRICOLA,2019-03-13 21:18:05,2018-12-31,95297500.0,962335000.0,657757000.0,0.1750709592109633,4045378875.0000005,3083043875.0000005,0.21334662322961587,9.0
2019-04-10,VALE3,VALE,2019-04-18 19:13:23,2018-12-31,5284475000.0,37515407000.0,43175744000.0,0.204432943681624,275955284500.0,238439877500.0,0.18107601988681613,10.0
2019-04-10,LEVE3,METAL LEVE,2019-03-18 17:37:44,2018-12-31,128308500.0,194030000.0,376895000.0,0.2436341728448691,3035779110.0,2841749110.0,0.1326278237138253,11.0
2019-04-10,SUZB3,SUZANO S.A.,2019-02-21 19:48:22,2018-12-31,1105826000.0,10251491000.0,5005759000.0,0.2247009596171478,47860149280.0,37608658280.0,0.13310123862254414,12.0
2019-04-10,CSAN3,COSAN,2019-02-14 21:41:16,2018-12-31,407904353.0,7260191000.0,2753067000.0,0.1514061455430261,18755442150.94,11495251150.939999,0.23949602873834333,13.0
2019-04-10,MYPK3,IOCHP-MAXION,2019-03-11 17:40:35,2018-12-31,150575000.0,2326802000.0,701493000.0,0.1269594987013443,3095822000.0,769020000.0,0.9121908402902396,14.0
2019-04-10,TGMA3,TEGMA,2019-03-19 17:24:11,2018-12-31,66002915.0,76658000.0,153416000.0,0.273454182485785,1772838296.8999999,1696180296.8999999,0.09044793190935457,15.0
2019-04-10,CAML3,CAMIL,2018-05-28 19:30:19,2018-02-28,410051876.0,602918000.0,399574000.0,0.1648397390280175,2858061575.72,2255143575.72,0.17718339723555207,16.0
2019-04-10,CRFB3,CARREFOUR BR,2019-02-26 18:03:21,2018-12-31,1983437967.0,-3020000000.0,3117000000.0,0.2826698104652217,40025778174.06,43045778174.06,0.0724112824118568,17.0
2019-04-10,CVCB3,CVC BRASIL,2019-02-26 09:49:45,2018-12-31,146511872.0,1067326000.0,544605000.0,0.2495408783245083,7535105576.96,6467779576.96,0.08420277678293675,18.0
2019-04-10,PETR4,PETROBRAS,2019-02-27 19:45:27,2018-12-31,13044497000.0,268824000000.0,64876000000.0,0.1174508976821569,378942637850.0,110118637850.0,0.5891464085159859,19.0
2019-04-10,RAPT4,RANDON PART,2019-03-20 07:42:57,2018-12-31,345776000.0,1110864000.0,437490000.0,0.1386293599930287,3288329760.0,2177465760.0,0.20091705138913413,20.0
2019-04-10,MOVI3,MOVIDA,2019-04-02 20:47:29,2018-12-31,263421014.0,1453781000.0,379727000.0,0.1219958215305869,2905533784.4199996,1451752784.4199996,0.2615645060751218,21.0
2019-04-10,SEER3,SER EDUCA,2019-03-28 00:05:43,2018-12-31,132951860.0,-614680000.0,235685000.0,0.2753770171160571,2762739650.8,3377419650.8,0.06978256313045787,22.0
2019-04-10,TUPY3,TUPY,2019-03-14 17:53:35,2018-12-31,144178000.0,693190000.0,369883000.0,0.1278477149324629,2562043060.0,1868853060.0,0.19791978723035614,23.0
2019-04-10,BRML3,BR MALLS PAR,2019-03-29 19:01:27,2018-12-31,871866000.0,1848134000.0,1641458000.0,0.1285000122514568,10671639840.0,8823505840.0,0.18603240364603194,24.0
2019-04-10,FLRY3,FLEURY,2019-04-18 16:05:57,2018-12-31,316113442.0,450294000.0,503247000.0,0.2287221253900116,7159969461.299999,6709675461.299999,0.07500318054168538,25.0
2019-04-10,ODPV3,ODONTOPREV,2019-02-26 18:08:27,2018-12-31,531294792.0,-481536000.0,381565000.0,0.6935628698977737,8883248922.24,9364784922.24,0.040744662388757985,26.0
2019-04-10,ARZZ3,AREZZO CO,2019-02-20 19:30:47,2018-12-31,90303000.0,-124383000.0,191279000.0,0.3258813647972005,4393240950.0,4517623950.0,0.04234062022802938,27.0
2019-04-10,JHSF3,JHSF PART,2019-02-21 19:24:49,2018-12-31,526383839.0,957108000.0,328581000.0,0.1019059309828071,1347542627.84,390434627.8399999,0.8415775050942779,28.0
2019-04-10,HAPV3,HAPVIDA,2019-03-14 04:27:09,2018-12-31,671958573.0,-887847000.0,870515000.0,0.3202768350939364,18895475072.760002,19783322072.760002,0.0440024681799336,29.0
2019-04-10,LREN3,LOJAS RENNER,2019-02-07 21:39:35,2018-12-31,720024000.0,539224000.0,1423821000.0,0.3168457159032039,30773825760.0,30234601760.0,0.047092434400234015,30.0
2020-04-09,CEAB3,CEA MODAS,2020-03-23 18:21:14,2019-12-31,308245068.0,1140571000.0,1033084000.0,0.2662490873398673,2758793358.6,1618222358.6,0.6384067025830551,1.0
2020-04-09,SMLS3,SMILES,2020-02-18 21:31:21,2019-12-31,124158953.0,-1173915000.0,765843000.0,24.374379376193502,1804029587.09,2977944587.09,0.2571716758330851,2.0
2020-04-09,PRIO3,PETRORIO,2020-08-28 02:11:58,2019-12-31,143185890.0,1572361000.0,878256000.0,0.2349872721113954,3800153520.6,2227792520.6,0.39422701704890534,3.0
2020-04-09,TGMA3,TEGMA,2020-03-31 20:26:15,2019-12-31,66002915.0,150747000.0,242601000.0,0.3342412644352778,1185412353.4,1034665353.4000001,0.23447291358775285,4.0
2020-04-09,JBSS3,JBS,2020-03-25 21:19:32,2019-12-31,2728747412.0,42994076000.0,13482879000.0,0.178637668534255,52473812732.76,9479736732.760002,1.4222841182293564,5.0
2020-04-09,RAPT4,RANDON PART,2020-03-05 08:15:00,2019-12-31,345776000.0,880515000.0,530958000.0,0.1737156863931906,2295952640.0,1415437640.0,0.3751193164539555,6.0
2020-04-09,BRFS3,BRF SA,2020-03-03 07:33:29,2019-12-31,812473246.0,13964312000.0,2952773000.0,0.1335331374184228,14811387274.58,847075274.5799999,3.4858448695295174,7.0
2020-04-09,CSAN3,COSAN,2020-02-14 22:18:08,2019-12-31,394210000.0,7338309000.0,3599856000.0,0.1956493985578432,20952261500.0,13613952500.0,0.2644240164639916,8.0
2020-04-09,JHSF3,JHSF PART,2020-02-13 20:12:49,2019-12-31,638059981.0,669243000.0,610973000.0,0.1639742127749339,2386344328.94,1717101328.94,0.3558165087305392,9.0
2020-04-09,CCRO3,CCR SA,2020-03-05 18:44:39,2019-12-31,2020000000.0,14038861000.0,3547478000.0,0.1578161051722408,25835800000.0,11796939000.0,0.30071173547646557,10.0
2020-04-09,TIET4,AES TIETE E,2020-02-29 14:39:19,2019-12-31,1995532000.0,2892191000.0,723070000.0,0.1664770669534492,5487713000.0,2595522000.0,0.27858365292222526,11.0
2020-04-09,POSI3,POSITIVO TEC,2020-03-04 21:02:21,2019-12-31,87800000.0,251410000.0,98855000.0,0.125721414927089,305544000.0,54134000.0,1.8261166734399823,12.0
2020-04-09,LOGN3,LOG-IN,2020-03-17 19:38:33,2019-12-31,104199191.0,593111000.0,172483000.0,0.1895088545065801,1340001596.26,746890596.26,0.2309347592052919,13.0
